id,posX,posY,blast_name,blast_code,value,date
821,54.3191956,62.5910092,Stanley Creek Draba,17KdypP7NT3A5pwYDmQudeG5XCxN3d6yb6,66.98,05/31/2023
822,33.8629813,65.7609502,Alpine Alumroot,1F8DmFrS4jYAYtX5qU4x2qi2mtq5in8i4d,90.87,07/21/2023
823,-9.68,124.7403,San Pedro Daisy,1PgKmXkoBrnPR9MV4fmMEgN4WiG3SNgWeQ,55.98,12/22/2023
824,-32.9321855,-60.7222767,Alpine Azalea,12CssdFKgikwgLqhfctaXKdCupg97j4zWu,73.45,04/24/2023
825,50.34349,17.99097,Glowvine,1DnEWeVeKdcK6scbu8fKcVoAsRYeR5izZu,99.66,12/04/2023
826,18.9120012,-70.7490939,Mountain Ashdaisy,1LDJYgXxgQKt9PqjbbaM1ezMX86hWDSn54,88.54,02/19/2024
827,-4.2596751,-43.0182166,Needle Lichen,1KLh23EZyrVvMjY6SCcuysaYKN11SKnDG1,76.2,04/11/2024
828,31.850989,35.183103,Rauiella Moss,1P1RVmRYhBnH7A71ee1iigeL7G5t6U14nm,58.67,09/14/2023
829,42.25785,118.886931,Bedgrass,1DPMsKh9fv81DRW4LpFu6jGGN23wBpCMPV,74.51,10/20/2023
830,3.191408,113.088634,Heller's Rosette Grass,133qYBBX6agtzVtM6E1Ba3AQBm24tSAn5a,79.56,10/23/2023
831,56.1908828,14.776605,Grimmia Dry Rock Moss,1HDPnm7CvbuGM64G6Xd4G6mhnXQj5A8VFq,81.86,01/03/2024
832,-18.0580139,13.8361177,Don Quixote's Lace,19YFpdH8vNziXs2YPhkzDqWJcVHDYYTfFj,87.92,05/10/2023
833,7.4700828,80.0472702,Nodding Semaphoregrass,1CRofkSv8d6k8euLvvNAuuaJMA3eGFC7V6,56.26,01/14/2024
834,14.5257818,20.9238397,Antitrichia Moss,1KFYfVvB5T4gPusuYCoKAxiPmGW7W7MwBg,86.63,02/22/2024
835,14.5179897,-17.0096553,Royal Fleabane,1DbznZs3kS1Qv3D6WFPQnQGGg3t7tnEMNe,64.52,09/27/2023
836,-6.9140488,107.6050316,Orcutt's Brome,17ZUNDFhKNdqJhaXBUWpP7EaePgCh2SpRe,87.16,01/31/2024
837,25.983202,107.869749,Hybrid Locust,1FwzJN3NE4TfMNWktvjvbgKVvQFUyYjUSP,87.75,09/02/2023
838,22.000143,100.771678,Isely's Milkvetch,1CSRmUHfUrNwpHonWtWpacihq2aKmP4XpA,94.35,12/14/2023
839,-11.4077673,-69.4887886,Palisot's Calymperes Moss,1CVnuHnQv5Fbem16PP9rS3BqE3tNG4Kw9K,67.17,01/20/2024
840,-7.811056,108.438797,Mountain Aster,15HmYK1SLi8iyoNPXxmVUHyW9AMpfhAX5h,98.02,03/06/2024
841,41.806843,123.50114,Physicnut,14iCMVszHXrJyDU5f4e1TFhTQNPussVCPw,59.04,10/07/2023
842,9.561219,123.777644,Heartshape False Pickerelweed,1LRNPHSikjxj21GmRUMP9f7LaFT3YGcgRt,61.51,02/07/2024
843,51.3305246,6.7625867,White Arctic Mountain Heather,1CrGSDzzSgPP5mHRZjQdVGQ6WASbcDrTkZ,75.9,08/27/2023
844,37.429832,110.88907,Graceful Midsorus Fern,16zDL1wzwRc13a3JYHFdXGJ2SCqEuTy9gB,91.43,11/07/2023
845,-33.8298782,20.0509216,Stinking Milkvetch,1M6BSgE7dcMmfRVeJHY683iSdKBVXjVsjc,53.64,10/25/2023
846,31.7338222,118.8719394,Marsh Lady's Tresses,19yBpwCBVoY8WAHPXaqAhskoLNdcgf78D2,75.99,07/29/2023
847,2.9405941,9.9101915,High-plains Beeblossom,1C5F91aB1gGUUDMC1wjigsFB13JGa1c9R5,93.78,06/15/2023
848,48.0398428,30.9521026,California Milkweed,1BgdDju14MqWGAzWVSSeqJeU8nzEZMrKDH,66.32,11/30/2023
849,31.1853497,35.7047733,Hypnum Moss,1AawN33c6Nr4mB5GwFYgrGA2Xgn6DtNqit,51.57,01/04/2024
850,46.272758,-79.4298653,Subalpine Goldenbush,19xx2rb2QH4iPpP3jMjy98x4nfqmArF3V9,81.57,09/28/2023
851,51.3833046,58.9769955,Sharpkeel Milkvetch,1JBWRxrZ8HNFFxjRM4hw1QMii3MktJzsRR,96.74,01/16/2024
852,40.608793,115.099494,Baker's Phacelia,1DRgsRRC7hA34DJtJcoKos6V6tCz1Bqc2B,78.57,06/16/2023
853,16.1344075,102.2090224,Slender Scratchdaisy,1QDD4ArwyS1ZHiS1MzPHzL54ZP6awQy3mC,65.79,01/10/2024
854,-20.8097593,27.2029363,Hilograss,1PGLbT4YqQz8458LFZiZzXaS57KKsEpx2s,79.89,05/28/2023
855,-22.4803601,-46.633882,Texas Trumpets,1H4YL1Yzb2jiFFtiGKqzFPe2fQc4QwN4mY,60.02,07/02/2023
856,4.5385626,12.0204247,Sourthern Woodrush,18ZoAMVaG6fkkPTkrH1XDoKgqtV2mqqePV,56.57,05/19/2023
857,51.0389656,21.0648754,Grassland Blazingstar,18Z1xqYz4ZEjLY5YJ1NQcG6EdGq889Kguc,78.58,06/01/2023
858,49.7624347,19.0904515,Common Bluecup,158HuWFrY84butjHRbWDMsBXu7eL9yACoM,96.21,10/08/2023
859,25.7564471,-80.2056382,Pilose Phyllostegia,1GkAxtR531AHLd38cdzGMxff4pvvVDe1jT,65.79,04/08/2023
860,34.477861,110.084789,Cape Honeysuckle,1BGyJdfw57yohJejA9wAYimApHdPJp5gH5,91.33,01/29/2024
861,-8.9444808,-35.2807624,Myriotrema Lichen,1NuoYuQYUX9SGRZnYW5jorzNg4zmj4Bgfm,62.7,09/27/2023
862,15.2388086,103.9131975,Depressed Ipomopsis,1KXZGzeXQzWxYXjm1EGaPGrPi7PgJgBvMb,84.41,12/09/2023
863,32.748741,103.82319,Smallflower Phyllostegia,1EtnXqhtHsUiRq3k2Z7c7kfu8BcCRWgPss,63.36,06/10/2023
864,49.9776657,20.9421091,Twoleaf Senna,1EQpopYE6c9igbVtYsgYkQEirwpDhyYsNU,51.51,08/21/2023
865,32.890479,115.814504,Dwarf Pawpaw,12g8r2kTkWykbhPU2T2ntjzMhdcY4ydrgH,89.98,12/22/2023
866,48.6768262,14.5775257,Honeysweet,1KJcRQ96KPJYcv91R7iM9xekwdF7Qh4nAZ,94.66,04/04/2023
867,52.3620932,16.8088394,Disc Lichen,1M2nUptAkgxH3CpzK5Ez9Wj6HFmRqqC1qF,50.25,12/24/2023
868,32.6963741,128.841093,Ivyleaf Thoroughwort,17355tTArwDkeSCmQdaMWpiPbwzocemmJT,99.12,03/12/2024
869,0.114047,29.3018011,Retama,1NZp2Mczz52pG5JQQAfNZ1CtCSTEvdjWRj,62.84,12/29/2023
870,55.5934626,37.1554477,Bill Williams Mountain Giant Hyssop,1CRyCfrM2zz4cWnGyDe9mLwW23CNzgPuYj,81.34,03/21/2024
871,-16.7918481,47.6479775,Broom-like Ragwort,1KFgEki1jQpvXp65jXki2AGmsCGBUyvmEM,71.03,10/09/2023
872,35.90556,14.47611,Mayapple,1A9uMTKiyqeDfHHg8Y7Z4nMxbL74ThFisn,61.87,09/10/2023
873,11.4218134,122.6653777,Gray's Lily,1CPmyP6JXzAWu88zFJSxMBo9nM3PW6wWgG,75.45,08/05/2023
874,-19.4707617,-42.5480125,Talayote,1MSV5FfiYaKx5Uxs2sgMGMuiWELK2xbKZd,58.02,01/31/2024
875,14.024307,35.3685679,Rimmed Lichen,1AUma1d1NSmTMW81dt1H1BxYEYqohvqHP2,74.18,10/06/2023
876,-8.6704582,115.2126293,Field Rose,1FEihgJAhES3Wj2X44Afn6wmurXVjZWUB2,66.89,07/14/2023
877,57.9901314,56.2090194,Goldenthread,1EGkRKkaLSqzpxmz5ifm91GLrcP4ijykJy,50.94,09/30/2023
878,49.1409438,14.3459973,Slimspike Prairie Clover,1BovH6D4cYcYxU2YgyuikWCDr3iXvMBz9v,89.23,02/24/2024
879,-6.8962844,112.2205183,West Indian Walnut,1eLfALEumJi6zhpQJu5GZT5JandLBiZGw,64.01,01/21/2024
880,59.2916062,18.2637328,Bristly Fiddleneck,1NhzwdpJznNW8Kj6LETnq61ukWrX4JwNQN,96.57,06/03/2023
881,39.928353,116.416357,Chisos Mountain Century Plant,1FcKYfbSqGyNK1GDL8e6mAcePj8w8bh9Sd,98.19,03/29/2024
882,-15.0738149,-44.1340439,American Bluehearts,1EXf8gYCbjMvmQyqNZ3NQGfzXCL3v8JBJr,89.18,05/15/2023
883,39.618462,113.536462,Guatemalan Gamagrass,14zDQHJdymXsQsmQAmvrPivWE22hNA7p3P,50.68,01/24/2024
884,14.49052,44.13108,Streambank Lipfern,17WoegwfgLVz23AuYFZ1TjfjT3G5eVX2yn,94.02,07/30/2023
885,-38.7029444,-62.2654522,Hawai'i Birdnest Fern,1DMJNe5XoA8ekoWNqdTV7dhHixixDmfdfj,87.77,06/07/2023
886,27.5277132,57.8651371,Trout Creek Milkvetch,1K2TSpqJQ5o7BGduqWA6XhDtt1yEZbgdsZ,70.19,03/25/2024
887,-8.1807254,113.6055854,Flaky Juniper,1CziJcVmYYVUqWbuFX5y6dw5NsT6fQ5nrU,92.61,03/02/2024
888,-6.927607,107.663944,Sprenger's Asparagus Fern,16gbCjZgzCoHTfUZ3PzDEGuqiaZ9GqLHE9,70.21,01/29/2024
889,54.4515199,101.1756457,Spiked Ipomopsis,1yNdvv8WhSKS3HGyEgC3419dFPYAR5moB,91.5,06/23/2023
890,52.216745,0.1405602,Juniper Polytrichum Moss,1JWHj7kVkCf7MgBFagLbcb9Qhe7pBjnNMD,78.78,08/24/2023
891,46.254048,16.2368405,Pitted Beardgrass,1PhM9FiTZBTr75RxzRyHZroaGiG7oYoUTk,97.01,07/30/2023
892,47.0132508,29.6697768,Lanceleaf Sage,1UH6aS4j7iw3GBGkY86d2d95KuDQiHts7,60.92,09/06/2023
893,3.1158378,98.9952406,Wilson's Strigula Lichen,1AgmmFhhxBtfTkqaHyboMEy6oXBi1Z5GtE,78.51,04/10/2023
894,55.7727774,13.0021225,Broadleaf False Carrot,1BBzgRt9j6NNXzFrXpeER4CEwMTzC2cV9L,60.84,05/15/2023
895,10.9015165,-64.0857232,Sandwort Microcalicium Lichen,12f7JKqAUkEyrhcdMzpXht7KobS7YxvhBX,70.56,02/16/2024
896,38.0162314,-8.6956768,Indian Tobacco,1FW2G8UUjjwxbkDWSFM8LiiK91PAMAPwGr,55.49,01/21/2024
897,27.517896,109.213644,Twayblade,164aqxxxtSAz6kW6PFARwC1r94xgv9Jtaw,50.9,05/21/2023
898,-8.3568079,114.5806885,Ortegon,12KJk3mzVvRr8PDvvEFjodTMKAgUisbuSh,77.49,03/31/2024
899,-5.096602,119.4744572,Hybrid Plum,1ACxG4hg3RoT3KyNAq6BcGfUnEKKDk3fC6,95.63,01/03/2024
900,53.8996586,-6.391149,Santa Rita Mountain Draba,19YAPhfQ4uYEjDN1JkEKkfNUfzRKYi2KJT,53.79,07/14/2023
901,-8.498277,115.0550008,Wormseed,12MassS2Yn33qs7WnjekTajFQwd2sPJs76,57.76,08/31/2023
902,-7.503663,110.271099,Sandblossoms,1PvNYbcFc7vjEMR1LU1gNP4VrrpdaANSnf,83.33,04/02/2023
903,40.6300635,-8.581189,Tree Seaside Tansy,1D7pn7A647Db1t1Kdp1yjuNN2xmsfksBU9,83.35,01/04/2024
904,8.2192683,5.5066242,Juniper Globemallow,13gjtfTFQ1LpDRV3GqzkDS3LCs3BAwBhQH,97.71,10/12/2023
905,41.7195748,21.7669761,Parish's Rabbitbrush,1Q9En2hWHQG7bw3zXD4WVLe6ZWS2JFGapa,92.31,12/25/2023
906,64.0128827,11.496376,White River Coraldrops,1E6fFpvGdvYFG83WMf7SiRHDEqaqLJRUQS,78.95,06/22/2023
907,18.4562829,-77.3266991,Brigantiaea Lichen,1Hi3NYoVYybqcW4LHNyFZKfEAUW9V3zUVd,86.02,05/26/2023
908,38.03,106.317671,Twotooth Buckwheat,16t2zkiib5DVm7bWso3yUVmsnq6NXjTk3n,70.14,08/15/2023
909,30.9422647,30.8157423,Littletooth Sedge,1Hnju444vhaKRcMqBD6hvqKVVU6sSE4zsq,80.09,03/08/2024
910,-8.7765432,116.5093719,Veiny Pea,1LNiKjKCJ9K8Xrqjusdg6Qj3cwreuvzeF7,97.03,12/18/2023
911,23.150928,113.347193,Violet Tree,13ZLNUvvb4WDgrPmYMkSajf4JVgmnotqLd,88.47,08/01/2023
912,-12.868355,-72.6919814,Seacliff Buckwheat,14Q6DGNx3yY155nsUnphZNndCAmZ6817mQ,67.26,07/31/2023
913,32.9454027,-117.2399868,Lotus Milkvetch,17RRW3HbmNpk4rFFUXqPdHwg1r2ndec2Uk,72.03,06/06/2023
914,5.8228231,125.2060456,Milkwort Jewelflower,1P2xVKZeULqQXm1kQvPMUMAs42X7s9JNE7,82.6,04/27/2024
915,27.517896,109.213644,Siskiyou Mariposa Lily,1NbMgEHNke12YmoobNLSrJnKDM21UDLmP9,95.25,09/24/2023
916,55.8547803,47.4687165,Desert Lupine,15wAQtXpbHTHPz4SQkCBFzt8MxEpHpTkL2,68.55,04/22/2024
917,-34.6824081,-58.5146668,Hymenelia Lichen,1AZRTeeG4PXxm1yL8ba5HspUKBNHQAXmvR,94.36,09/06/2023
918,13.3656061,123.3810275,Holio,1DNTZr5qdjnLi2taumgDy8uZC76JQNGSdp,66.16,03/02/2024
919,38.5385973,-121.6954666,Largeflower Townsend Daisy,18kUZGqpkxezj1FQS4cSnXR5uWqBPAKYhE,78.94,03/08/2024
920,56.8969576,36.0524154,Aleutian Selfheal,1NWyDkcGgUvt25ENrjqQtQVC5r7wgJ2tTR,79.14,06/02/2023
921,28.188415,112.290474,Wand Mullein,1D8T8j9FYwuVn7WSZABnmrH1FMdSv4Ryt4,64.59,07/10/2023
922,-32.232355,-64.442428,Littleflower Penstemon,1GWXVZgrwwcRZuhQoLJpTx7rg9g2vdDFov,50.57,07/30/2023
923,38.143169,117.497651,Pink Woodsorrel,1GBVahjD4KoB28W2zNqtNShnA4mKUCegqL,72.69,08/20/2023
924,5.2991829,-72.9696779,San Joaquin Tarweed,1PwFEcwhCUG9Coa11DS2pkKnKQY1JzMDMw,95.53,11/24/2023
925,34.326903,108.117456,Mountain Ricegrass,1EZA6EMtV2ChDqXAkgu6x4ELbZTQBoxdw5,99.25,03/01/2024
926,-21.2922593,-50.3407923,Modoc Hawksbeard,1CzGALW6LRTMP5hHnxUqvap1aUxDEddoCU,79.03,08/30/2023
927,14.0790439,5.956825,Turpentine Tree,1GCpuW5Wqr9B2hgxiMGq8it6sUJuX4Sd5U,66.97,09/25/2023
928,6.1244023,100.3674801,Flaming Trumpet,1PZyJRcG98XCGzmGo2XZWNfPGKz4pQNbZ9,91.17,02/02/2024
929,41.6929759,-8.2060587,Annual Candytuft,1N4UsfHXSeH7NagEtpugdupxmWonZLhMub,81.83,01/13/2024
930,22.7686569,-81.0174917,Ladyfinger Cactus,1NgRU2mk1Pcc4mse4kGo92Z6pZdZWUZDNe,90.35,04/25/2023
931,7.897581,123.768678,Japanese Chestnut,15XTqVRiy7qYuWJU7jfz1xkp2DK9Dg5Kyv,89.51,11/18/2023
932,-3.3060598,128.9615888,Island Babyboot Orchid,1QFc8T8worNeKQ4srWsWLipj3GJHuHMWT2,51.17,03/24/2024
933,29.202542,121.931606,Round Cardamom,1H1MAmwQ4aqBTz6zJisJwbkmYuGifX5EiE,98.13,11/26/2023
934,15.6594009,120.5306172,Sudan Raphia Palm,1BoSHn2AhzsQgCY9bn4983Wixt9JHuvnBT,71.95,09/16/2023
935,38.8525512,-94.4079213,Prostrate Sandmat,16GLh9gFGxx3zeXVC4bZXsbLRTSYxUKFun,85.29,04/24/2024
936,54.7767925,56.0399438,Cows Clover,15rRvQUxqdvjULMZDHkdqeGzBLJff8vPUy,81.63,07/22/2023
937,41.9837685,43.5865947,Small Pondweed,1D3rnxYFFEbDTYjtz8XtUWB7BdLTEU17z6,85.06,05/09/2023
938,4.874181,-75.170429,Flaming Trumpet,19A57EBFQ8xviyFJKjY3PBf5itNzNWKxV6,68.19,11/21/2023
939,58.5563017,15.0091903,Arctodupontia,1J5U5iQHEphxYcFAsFLYWivkrGvh9sDqrY,97.19,03/01/2024
940,40.4581279,49.9843941,Toano Milkvetch,1FxFhr4asUHto92yaziEkJbYp3PkxRGiLd,78.77,06/14/2023
941,50.05998,21.8324138,Tall Silverbush,1NfnKpMa8f3cBHg9SRrMKWS1Mog4EnuCsf,86.06,04/04/2024
942,39.7702467,21.1828612,Lanai Colicwood,1GJxzZHK4ktECKJfLX1KuaVhorPnrTMQyQ,65.32,04/13/2024
943,49.9112092,16.7105196,Baltimore Flavoparmelia Lichen,15iihAbf2KYFhtkbvhGY3SAmnbPKJVKseq,98.17,07/13/2023
944,43.5594247,43.4277773,Alpine-ash,1J9xxV3kEWWnnbasjQHHRnHjQ3mp3BppvM,89.23,06/09/2023
945,34.0237477,131.9348946,Wigandia,1Ckdo1DRxfZzTnLLyh2u1JdRVKUBhDFmKs,68.58,05/24/2023
946,23.018033,-82.3343375,Desert Mariposa Lily,1JLdvxWG8nsC4kgKru6dU9GvAwTNeLW87c,74.85,02/19/2024
947,48.455754,-123.3599687,Southwest Fescue,18FWAbBtYoqW17f3VR4W2nGkCbjx95VGWD,66.01,01/08/2024
948,31.2823103,121.5045889,False Sicklepod,12SUKTFuuH7TJhpKJN4p6MtNg12ZxMgNhb,98.84,01/24/2024
949,54.2690259,21.0143445,Riverswamp Nutrush,1LctY8jTE8SGrBK3zpfaf2dThW7ToacCeQ,77.87,05/04/2023
950,42.009313,20.9713986,Royal Star Orchid,1AKkqFKPNEXSbyxLBPQztB8ueAg77iASjY,68.46,01/03/2024
951,35.1148773,33.1435877,Compact White Sage,16H3M5N4fiN1cNLLznoSptsbL4CpNkwkug,99.08,04/24/2024
952,54.76778,42.27111,Psilopilum Moss,1C4fT5NNdGVwaDY1VT2Cd5YkUTJ9A3334T,99.14,02/20/2024
953,-6.8637417,107.5902556,Eggshape Melicope,1F1kumHYR82DsKUvpyXGugKGkV43CxnSYb,92.97,11/13/2023
954,23.992676,115.703598,Monkshoodvine,1EeWG9G3yLQB2Cbf2us7EVwzs31Uz2QKNT,67.05,06/10/2023
955,-31.4540779,-64.1673375,Triphasia,14bJTqbzHT4xfcz49eNJYJMthJoDCJnWP4,73.92,09/17/2023
956,43.6368159,-79.7119419,Summer Spurge,15T7gG4ZjgWMbWDrgegCZDEj7eYoUo46Qg,65.64,02/18/2024
957,4.9497479,-75.958017,Spleenwort Cyanea,1MnMdpCkA5uqkdKgMD9iGCPN5QTZ1XLCBN,59.02,11/18/2023
958,21.660935,109.207335,Blue-tulip,1GWH3h74Gvqy3LTUdiUB8UKyQ98avHRz8f,92.47,09/17/2023
959,-8.098672,-77.494621,Northern Clarkia,14fV9UZobdsemDh8vsH7otrrJkLQLS9m7v,73.9,07/06/2023
960,48.3842974,25.5058522,Praxelis,1G7ZB8gUaUGCjeFAvh7DDBrkfMbKf3ZANf,89.19,04/03/2023
961,45.1604718,14.7725567,Showy Alpine Ragwort,167gM9Ld8DAyxoJFDyTuG6frJn9ccctMJC,79.3,08/29/2023
962,21.6495224,-79.2451149,Pope's Phacelia,1GiCA7CLhReFvWMF1WQFTQ28yNBydZKrt3,96.74,02/26/2024
963,39.109563,117.223371,Mountain Woodsorrel,19fzm7Bg83vYSkMeLh5EDeBgr6iChuuXb2,64.68,07/04/2023
964,51.1329676,6.4449432,Link's Coenogonium Lichen,1MRFcjzLt2HvueF2N11z9Cxjx7YRgb2SvS,88.5,06/28/2023
965,-20.0791909,30.8384093,Standing-cypress,14jtmpBncEry9MFN8ckS2R4ywAuGNQoyZW,79.77,05/28/2023
966,22.5397224,114.1114725,Bird Vetch,1wm9uWN4gVY96fTRrKeXLWWCXMRKkdgdr,74.76,07/13/2023
967,49.039076,2.074954,Pale Rush,1AQ3jAgK93FqAg5eQroqSTB8a2kM4At5Wq,84.96,11/01/2023
968,49.6000083,15.8302054,Nordenskioeld's Rim Lichen,12Qf1D91hrYvAnPEzAfwWZwLzZnk2xU2HP,66.66,06/02/2023
969,50.7193517,15.1765093,Dames Rocket,1C42jx9BhPhLaoEZ6WFq7zX47fs5mAUVHA,53.56,12/18/2023
970,22.0293,107.632598,Skult's Shield Lichen,18gMvXsJq2XteSGkECJvj73inZzNebKTjj,96.2,04/25/2023
971,30.741991,121.341969,Intense Light And Dark Lichen,1HV8c5YCbFLWqzn1We1fodrPf9Z8exCwGf,99.17,03/24/2024
972,55.7242814,37.1853286,Hybrid Willow,1E4mRLnj1BWASZSzmnJBLBdUspRXxnoS4x,92.61,12/17/2023
973,-15.61532,-43.59187,Mojave Kingcup Cactus,18q1xXx1izbUxwNZ7JZUkkMtAJtFAySw8w,98.09,08/08/2023
974,50.0384685,22.0969371,Common Yarrow,141vkyCR8EtnveJwkDBZRA9ApxG2LPH2Vo,77.35,05/04/2023
975,10.2453984,-74.041805,Garden Baby's-breath,1EBjbLf5K9KXEEX3TPaaUhJZRYaPJg1f4e,58.24,04/11/2023
976,-7.590458,109.1077389,Threetooth Blazingstar,16qrz7NaKP4Ri45sud1qAuPPLHNTHwSj2M,87.58,05/17/2023
977,43.10528,46.19045,Quinine,1PUoykP43GFRPDn3fnKcvGnPS7X1ihLFVQ,91.75,10/31/2023
978,37.0398003,137.8674573,Forest Stenogyne,1GZ411X2SqvRMTMRWpkzc8aL7Yvrw8QWLc,79.02,08/07/2023
979,-32.7021934,-57.6382382,Appalachian Bugbane,1J9xnPRVREn3BQowukWX8cuUDznX3SRDrn,67.06,04/26/2023
980,-15.6835726,-72.2704277,Bill Williams Mountain Giant Hyssop,1JgwiPAkH99vYWmMr7W85HegBu572rDqsc,52.87,04/15/2024
981,19.6775885,-73.3266559,Island Sagebrush,1ANNY7YHybs8zUJ5TFwhnL96KtyeJN1Gsg,65.73,12/30/2023
982,28.11579,119.573397,Media Sandspurry,1QHsDuBSDLg7A43ssEoczupHyEjcqrCQS,63.35,04/24/2023
983,-12.7414031,-60.1304566,King's Sandwort,19Gm4mwx71EscdNaq6SzkKEk7U7jY7dKyE,94.66,08/04/2023
984,45.8309803,94.80205,Spotted Stickseed,1B8WhVL1qTmEaRxK5Xiz6YpdRdZth7mz9f,90.91,03/25/2024
985,44.0300904,43.1270513,Texas Madrone,1LK9ACupDmS94ifQTvpfJs4ZGN5isDcjxk,97.49,08/28/2023
986,10.4347941,45.0139904,Wart Lichen,153BNpKxFATVKGP1rrWMzhLgFJPgbc6Wun,90.8,08/27/2023
987,34.3507417,135.6964987,Tuber Anemone,1513VDc85hUNFkt1ukdDfptY2DDXi7rNAx,89.43,01/29/2024
988,11.6497994,4.0644352,Pitscale Grass,131kv5jrXxTfWk5MTdFP9ssqf7CUY6P4ir,62.13,02/11/2024
989,48.967159,17.0279282,Arctic Brome,1L5ozvLuaaKWDuAwty9jZjYpdU6ZVoL2cN,63.35,09/27/2023
990,-4.722383,104.447701,Dendroalsia Moss,19kne5h4GA8AtEGkjYjUidWfDcz6X1bewP,64.8,12/31/2023
991,35.303704,113.926763,Kurile Larch,1EWHaz6UuVskQ36zUaoraH6U2FctQrmxTL,88.99,07/27/2023
992,40.8449853,-7.939099,Mycomicrothelia Lichen,1Nd79dogqLkLLyuGr9YgacSF1tqPQopmj3,92.14,01/16/2024
993,-6.1560113,106.90896,Stenocybe Lichen,1FYoYbX5TU3GFviRPfvgwAmrj5ZtSHYNn7,72.14,03/28/2024
994,30.150684,115.134207,Arrowleaf Violet,1AH792zVqQ1ihKQxWK2Zs5s89spnyFXqWf,54.34,01/19/2024
995,-6.1519535,106.4302811,Alpine Aster,13i41QasfhXyZwZQZYXZpS1rYRcrNadyZn,75.33,10/23/2023
996,-34.6906944,-58.601544,Sawtooth Sage,1A68jSWU9aMX6LzeEFXvgDNjBUeH6fgy4,83.34,04/06/2023
997,-19.0764128,-42.5478901,California Goldenbanner,1D5NAygBgwv4XoBGprRXz5K4K7Vi1z9iqR,67.25,10/24/2023
998,-2.982802,119.663002,Sierra Slender Sedge,1Nf3wBHeG19bAt8mJjSuKe2xvGt8aSG2Kv,83.66,02/15/2024
999,14.6099284,121.0348405,Klamath Plum,1MfCzkKHfK7cAXa6EP9xzpVtj4pZdho9Yi,67.0,02/10/2024
1000,35.9240269,-78.5829504,Island Bushmint,12WcZpnKJPxRyewDckUdPd99tXdnfkS9CM,62.92,03/11/2024
